issue_date,target_report_date,update_id,checkpoint_id,iz_code,node_index,anchor_rate_y_t,predicted_delta,predicted_rate,predicted_variance,predicted_sigma,calibrated80_lower,calibrated80_upper,calibrated95_lower,calibrated95_upper,uncertainty_flag,alpha_geo,alpha_transport,alpha_mobility,node_order_hash,forecast_status,observed_target_available,include_in_metrics,observed_rate,model_error,model_absolute_error,persistence_prediction,persistence_absolute_error
2023-02-25,2023-03-04,U10,U10,S02001586,10,25.542784163473826,15.48155403137207,41.024338194845896,2646.21728515625,51.44139862060547,16.534159132956248,65.51451725673554,-1.2260432748806664,83.27471966457246,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001587,11,49.66065220989903,-8.955154418945312,40.705497790953714,3017.21728515625,54.92920303344727,14.554847766539652,66.85614781536778,-4.409522960999411,85.82051854290684,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001588,12,21.753317380900587,19.039758682250977,40.79307606315156,2508.622802734375,50.08615493774414,16.948101545329294,64.63805058097383,-0.3442034473464872,81.9303555736496,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001589,13,19.12411550965768,19.552955627441406,38.67707113709909,1893.953369140625,43.51957321166992,17.958309693007294,59.39583258119089,2.933125061659638,74.42101721253854,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001590,14,17.71793054571226,15.419968605041504,33.13789915075377,1550.9278564453125,39.38182067871094,14.389034023190291,51.88676427831725,0.7924134634979083,65.48338483800963,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001591,15,25.006251562890725,2.5147809982299805,27.521032561120705,1433.890869140625,37.86675262451172,9.493459929284768,45.54860519295664,-3.580081711950584,58.622146834192,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001592,16,18.570102135561743,10.619138717651367,29.18924085321311,1530.0244140625,39.11552810668945,10.567153374575415,47.8113283318508,-2.93752916631814,61.31601087274436,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001593,17,19.700551615445235,4.460741996765137,24.16129361221037,1755.1671142578125,41.89471435546875,4.216093645779708,44.10649357864104,-10.248107327731034,58.57069455215178,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001594,18,20.70822116380203,5.814963817596436,26.523184981398465,2082.121337890625,45.63026809692383,4.799565520338895,48.24680444245804,-10.954338822312472,64.0007087851094,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001595,19,23.00966405890474,5.04386568069458,28.05352973959932,1809.55126953125,42.538818359375,7.80168533347139,48.30537414572725,-6.8848934171389615,62.9919528963376,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001596,20,25.4000508001016,12.948212623596191,38.34826342369779,2333.378173828125,48.3050537109375,15.351233165519076,61.3452936818765,-1.3261445352865875,78.02267138268216,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
2023-02-25,2023-03-04,U10,U10,S02001597,21,37.85011355034065,9.558191299438477,47.40830484977913,2986.621826171875,54.649993896484375,21.390581766283034,73.42602793327522,2.52260462394905,92.2940050756092,normal,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,unverified_extrapolation,False,False,,,,,
