issue_date,target_report_date,update_id,checkpoint_id,iz_code,component,feature_name,shapley_value,predicted_rate,reconstructed_prediction,additivity_error,alpha_geo,alpha_transport,alpha_mobility,explanation_scope
2023-02-25,2023-03-04,U10,U10,S02001606,location_interaction,location_x_employment_deprivation,-0.0449887184869652,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,location_interaction,location_x_higher_education,0.8140080860682937,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,location_interaction,location_x_overcrowding,-0.7875375974745968,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,location_interaction,location_x_crime,-0.0516172318231452,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001606,location_interaction,location_x_public_transport_time_to_gp,0.8782624971298914,42.330204345297744,42.330204345297744,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001607,baseline,baseline,56.04140564400686,50.93969055611623,50.93969055611623,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001607,main,income_deprivation,-0.0381607055664051,50.93969055611623,50.93969055611623,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001607,main,employment_deprivation,-0.3099411010742182,50.93969055611623,50.93969055611623,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001607,main,higher_education,-1.5030446370442798,50.93969055611623,50.93969055611623,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001607,main,overcrowding,-0.0410273234049469,50.93969055611623,50.93969055611623,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001607,main,crime,0.0152725219726603,50.93969055611623,50.93969055611623,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001607,main,public_transport_time_to_gp,-0.4266240437825514,50.93969055611623,50.93969055611623,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001607,location,location,-3.520479474748896,50.93969055611623,50.93969055611623,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
